REF_DATE,GEO,DGUID,Disability type,Age group,Sex,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2012,Canada,2016A000011124,Mental and/or psychological,15 to 24 years,Both sexes,Number,223,units ,0,v87225346,1.10.3.1,96110,,,,0
2012,Canada,2016A000011124,Mental and/or psychological,15 to 24 years,Males,Number,223,units ,0,v87225347,1.10.3.2,50980,E,,,0
2012,Canada,2016A000011124,Mental and/or psychological,15 to 24 years,Females,Number,223,units ,0,v87225348,1.10.3.3,45140,,,,0
2012,Canada,2016A000011124,Mental and/or psychological,25 to 44 years,Both sexes,Number,223,units ,0,v87225349,1.10.4.1,253120,,,,0
2012,Canada,2016A000011124,Mental and/or psychological,25 to 44 years,Males,Number,223,units ,0,v87225350,1.10.4.2,106550,,,,0
2012,Canada,2016A000011124,Mental and/or psychological,25 to 44 years,Females,Number,223,units ,0,v87225351,1.10.4.3,146560,,,,0
2012,Canada,2016A000011124,Mental and/or psychological,45 to 64 years,Both sexes,Number,223,units ,0,v87225352,1.10.5.1,503680,,,,0
2012,Canada,2016A000011124,Mental and/or psychological,45 to 64 years,Males,Number,223,units ,0,v87225353,1.10.5.2,221580,,,,0
2012,Canada,2016A000011124,Mental and/or psychological,45 to 64 years,Females,Number,223,units ,0,v87225354,1.10.5.3,282100,,,,0
2012,Canada,2016A000011124,Mental and/or psychological,65 years and over,Both sexes,Number,223,units ,0,v87225355,1.10.6.1,206680,,,,0
2012,Canada,2016A000011124,Mental and/or psychological,65 years and over,Males,Number,223,units ,0,v87225356,1.10.6.2,85430,,,,0
2012,Canada,2016A000011124,Mental and/or psychological,65 years and over,Females,Number,223,units ,0,v87225357,1.10.6.3,121250,,,,0
2012,Canada,2016A000011124,Mental and/or psychological,65 to 74 years,Both sexes,Number,223,units ,0,v87225358,1.10.7.1,107420,,,,0
2012,Canada,2016A000011124,Mental and/or psychological,65 to 74 years,Males,Number,223,units ,0,v87225359,1.10.7.2,46210,,,,0
2012,Canada,2016A000011124,Mental and/or psychological,65 to 74 years,Females,Number,223,units ,0,v87225360,1.10.7.3,61210,,,,0
2012,Canada,2016A000011124,Mental and/or psychological,75 years and over,Both sexes,Number,223,units ,0,v87225361,1.10.8.1,99260,,,,0
2012,Canada,2016A000011124,Mental and/or psychological,75 years and over,Males,Number,223,units ,0,v87225362,1.10.8.2,39220,,,,0
2012,Canada,2016A000011124,Mental and/or psychological,75 years and over,Females,Number,223,units ,0,v87225363,1.10.8.3,60040,,,,0
2012,Canada,2016A000011124,Unknown disability type,"Total,15 years and over",Both sexes,Number,223,units ,0,v87225364,1.11.1.1,79540,,,,0
2012,Canada,2016A000011124,Unknown disability type,"Total,15 years and over",Males,Number,223,units ,0,v87225365,1.11.1.2,40330,,,,0
2012,Canada,2016A000011124,Unknown disability type,"Total,15 years and over",Females,Number,223,units ,0,v87225366,1.11.1.3,39210,,,,0
2012,Canada,2016A000011124,Unknown disability type,15 to 64 years,Both sexes,Number,223,units ,0,v87225367,1.11.2.1,45590,,,,0
2012,Canada,2016A000011124,Unknown disability type,15 to 64 years,Males,Number,223,units ,0,v87225368,1.11.2.2,25890,,,,0
2012,Canada,2016A000011124,Unknown disability type,15 to 64 years,Females,Number,223,units ,0,v87225369,1.11.2.3,19690,,,,0
2012,Canada,2016A000011124,Unknown disability type,15 to 24 years,Both sexes,Number,223,units ,0,v87225370,1.11.3.1,7330,E,,,0
2012,Canada,2016A000011124,Unknown disability type,15 to 24 years,Males,Number,223,units ,0,v87225371,1.11.3.2,,F,,,0
2012,Canada,2016A000011124,Unknown disability type,15 to 24 years,Females,Number,223,units ,0,v87225372,1.11.3.3,3250,E,,,0
2012,Canada,2016A000011124,Unknown disability type,25 to 44 years,Both sexes,Number,223,units ,0,v87225373,1.11.4.1,13770,,,,0
2012,Canada,2016A000011124,Unknown disability type,25 to 44 years,Males,Number,223,units ,0,v87225374,1.11.4.2,6190,E,,,0
2012,Canada,2016A000011124,Unknown disability type,25 to 44 years,Females,Number,223,units ,0,v87225375,1.11.4.3,7570,E,,,0
2012,Canada,2016A000011124,Unknown disability type,45 to 64 years,Both sexes,Number,223,units ,0,v87225376,1.11.5.1,24490,,,,0
2012,Canada,2016A000011124,Unknown disability type,45 to 64 years,Males,Number,223,units ,0,v87225377,1.11.5.2,15620,E,,,0
2012,Canada,2016A000011124,Unknown disability type,45 to 64 years,Females,Number,223,units ,0,v87225378,1.11.5.3,8870,E,,,0
2012,Canada,2016A000011124,Unknown disability type,65 years and over,Both sexes,Number,223,units ,0,v87225379,1.11.6.1,33950,E,,,0
2012,Canada,2016A000011124,Unknown disability type,65 years and over,Males,Number,223,units ,0,v87225380,1.11.6.2,14440,E,,,0
2012,Canada,2016A000011124,Unknown disability type,65 years and over,Females,Number,223,units ,0,v87225381,1.11.6.3,19520,E,,,0
2012,Canada,2016A000011124,Unknown disability type,65 to 74 years,Both sexes,Number,223,units ,0,v87225382,1.11.7.1,13800,E,,,0
2012,Canada,2016A000011124,Unknown disability type,65 to 74 years,Males,Number,223,units ,0,v87225383,1.11.7.2,9160,E,,,0
2012,Canada,2016A000011124,Unknown disability type,65 to 74 years,Females,Number,223,units ,0,v87225384,1.11.7.3,4650,E,,,0
2012,Canada,2016A000011124,Unknown disability type,75 years and over,Both sexes,Number,223,units ,0,v87225385,1.11.8.1,20150,E,,,0
2012,Canada,2016A000011124,Unknown disability type,75 years and over,Males,Number,223,units ,0,v87225386,1.11.8.2,5280,E,,,0
2012,Canada,2016A000011124,Unknown disability type,75 years and over,Females,Number,223,units ,0,v87225387,1.11.8.3,,F,,,0
2012,Newfoundland and Labrador,2016A000210,Seeing,"Total,15 years and over",Both sexes,Number,223,units ,0,v87225388,2.1.1.1,10230,,,,0
2012,Newfoundland and Labrador,2016A000210,Seeing,"Total,15 years and over",Males,Number,223,units ,0,v87225389,2.1.1.2,4250,,,,0
2012,Newfoundland and Labrador,2016A000210,Seeing,"Total,15 years and over",Females,Number,223,units ,0,v87225390,2.1.1.3,5970,,,,0
2012,Newfoundland and Labrador,2016A000210,Seeing,15 to 64 years,Both sexes,Number,223,units ,0,v87225391,2.1.2.1,6290,,,,0
2012,Newfoundland and Labrador,2016A000210,Seeing,15 to 64 years,Males,Number,223,units ,0,v87225392,2.1.2.2,2890,E,,,0
2012,Newfoundland and Labrador,2016A000210,Seeing,15 to 64 years,Females,Number,223,units ,0,v87225393,2.1.2.3,3400,E,,,0
2012,Newfoundland and Labrador,2016A000210,Seeing,15 to 24 years,Both sexes,Number,223,units ,0,v87225394,2.1.3.1,270,E,,,0
2012,Newfoundland and Labrador,2016A000210,Seeing,15 to 24 years,Males,Number,223,units ,0,v87225395,2.1.3.2,,F,,,0
2012,Newfoundland and Labrador,2016A000210,Seeing,15 to 24 years,Females,Number,223,units ,0,v87225396,2.1.3.3,,F,,,0
2012,Newfoundland and Labrador,2016A000210,Seeing,25 to 44 years,Both sexes,Number,223,units ,0,v87225397,2.1.4.1,1060,E,,,0
2012,Newfoundland and Labrador,2016A000210,Seeing,25 to 44 years,Males,Number,223,units ,0,v87225398,2.1.4.2,590,E,,,0
2012,Newfoundland and Labrador,2016A000210,Seeing,25 to 44 years,Females,Number,223,units ,0,v87225399,2.1.4.3,460,E,,,0
2012,Newfoundland and Labrador,2016A000210,Seeing,45 to 64 years,Both sexes,Number,223,units ,0,v87225400,2.1.5.1,4970,,,,0
2012,Newfoundland and Labrador,2016A000210,Seeing,45 to 64 years,Males,Number,223,units ,0,v87225401,2.1.5.2,2150,E,,,0
2012,Newfoundland and Labrador,2016A000210,Seeing,45 to 64 years,Females,Number,223,units ,0,v87225402,2.1.5.3,2820,E,,,0
2012,Newfoundland and Labrador,2016A000210,Seeing,65 years and over,Both sexes,Number,223,units ,0,v87225403,2.1.6.1,3930,,,,0
2012,Newfoundland and Labrador,2016A000210,Seeing,65 years and over,Males,Number,223,units ,0,v87225404,2.1.6.2,1360,E,,,0
2012,Newfoundland and Labrador,2016A000210,Seeing,65 years and over,Females,Number,223,units ,0,v87225405,2.1.6.3,2570,E,,,0
2012,Newfoundland and Labrador,2016A000210,Seeing,65 to 74 years,Both sexes,Number,223,units ,0,v87225406,2.1.7.1,830,E,,,0
2012,Newfoundland and Labrador,2016A000210,Seeing,65 to 74 years,Males,Number,223,units ,0,v87225407,2.1.7.2,,F,,,0
2012,Newfoundland and Labrador,2016A000210,Seeing,65 to 74 years,Females,Number,223,units ,0,v87225408,2.1.7.3,420,E,,,0
2012,Newfoundland and Labrador,2016A000210,Seeing,75 years and over,Both sexes,Number,223,units ,0,v87225409,2.1.8.1,3100,E,,,0
2012,Newfoundland and Labrador,2016A000210,Seeing,75 years and over,Males,Number,223,units ,0,v87225410,2.1.8.2,950,E,,,0
2012,Newfoundland and Labrador,2016A000210,Seeing,75 years and over,Females,Number,223,units ,0,v87225411,2.1.8.3,2150,E,,,0
2012,Newfoundland and Labrador,2016A000210,Hearing,"Total,15 years and over",Both sexes,Number,223,units ,0,v87225412,2.2.1.1,15810,,,,0
2012,Newfoundland and Labrador,2016A000210,Hearing,"Total,15 years and over",Males,Number,223,units ,0,v87225413,2.2.1.2,9500,,,,0
2012,Newfoundland and Labrador,2016A000210,Hearing,"Total,15 years and over",Females,Number,223,units ,0,v87225414,2.2.1.3,6320,,,,0
2012,Newfoundland and Labrador,2016A000210,Hearing,15 to 64 years,Both sexes,Number,223,units ,0,v87225415,2.2.2.1,9490,,,,0
2012,Newfoundland and Labrador,2016A000210,Hearing,15 to 64 years,Males,Number,223,units ,0,v87225416,2.2.2.2,5830,,,,0
2012,Newfoundland and Labrador,2016A000210,Hearing,15 to 64 years,Females,Number,223,units ,0,v87225417,2.2.2.3,3660,,,,0
2012,Newfoundland and Labrador,2016A000210,Hearing,15 to 24 years,Both sexes,Number,223,units ,0,v87225418,2.2.3.1,350,E,,,0
2012,Newfoundland and Labrador,2016A000210,Hearing,15 to 24 years,Males,Number,223,units ,0,v87225419,2.2.3.2,,F,,,0
2012,Newfoundland and Labrador,2016A000210,Hearing,15 to 24 years,Females,Number,223,units ,0,v87225420,2.2.3.3,,F,,,0
2012,Newfoundland and Labrador,2016A000210,Hearing,25 to 44 years,Both sexes,Number,223,units ,0,v87225421,2.2.4.1,1250,E,,,0
2012,Newfoundland and Labrador,2016A000210,Hearing,25 to 44 years,Males,Number,223,units ,0,v87225422,2.2.4.2,530,E,,,0
2012,Newfoundland and Labrador,2016A000210,Hearing,25 to 44 years,Females,Number,223,units ,0,v87225423,2.2.4.3,720,E,,,0
2012,Newfoundland and Labrador,2016A000210,Hearing,45 to 64 years,Both sexes,Number,223,units ,0,v87225424,2.2.5.1,7890,,,,0
2012,Newfoundland and Labrador,2016A000210,Hearing,45 to 64 years,Males,Number,223,units ,0,v87225425,2.2.5.2,5110,E,,,0
2012,Newfoundland and Labrador,2016A000210,Hearing,45 to 64 years,Females,Number,223,units ,0,v87225426,2.2.5.3,2770,E,,,0
2012,Newfoundland and Labrador,2016A000210,Hearing,65 years and over,Both sexes,Number,223,units ,0,v87225427,2.2.6.1,6330,,,,0
2012,Newfoundland and Labrador,2016A000210,Hearing,65 years and over,Males,Number,223,units ,0,v87225428,2.2.6.2,3670,,,,0
2012,Newfoundland and Labrador,2016A000210,Hearing,65 years and over,Females,Number,223,units ,0,v87225429,2.2.6.3,2660,E,,,0
2012,Newfoundland and Labrador,2016A000210,Hearing,65 to 74 years,Both sexes,Number,223,units ,0,v87225430,2.2.7.1,2740,E,,,0
2012,Newfoundland and Labrador,2016A000210,Hearing,65 to 74 years,Males,Number,223,units ,0,v87225431,2.2.7.2,1790,E,,,0
2012,Newfoundland and Labrador,2016A000210,Hearing,65 to 74 years,Females,Number,223,units ,0,v87225432,2.2.7.3,,F,,,0
2012,Newfoundland and Labrador,2016A000210,Hearing,75 years and over,Both sexes,Number,223,units ,0,v87225433,2.2.8.1,3590,,,,0
2012,Newfoundland and Labrador,2016A000210,Hearing,75 years and over,Males,Number,223,units ,0,v87225434,2.2.8.2,1870,E,,,0
2012,Newfoundland and Labrador,2016A000210,Hearing,75 years and over,Females,Number,223,units ,0,v87225435,2.2.8.3,1720,E,,,0
2012,Newfoundland and Labrador,2016A000210,Mobility,"Total,15 years and over",Both sexes,Number,223,units ,0,v87225436,2.3.1.1,33760,,,,0
2012,Newfoundland and Labrador,2016A000210,Mobility,"Total,15 years and over",Males,Number,223,units ,0,v87225437,2.3.1.2,14170,,,,0
2012,Newfoundland and Labrador,2016A000210,Mobility,"Total,15 years and over",Females,Number,223,units ,0,v87225438,2.3.1.3,19590,,,,0
2012,Newfoundland and Labrador,2016A000210,Mobility,15 to 64 years,Both sexes,Number,223,units ,0,v87225439,2.3.2.1,20400,,,,0
2012,Newfoundland and Labrador,2016A000210,Mobility,15 to 64 years,Males,Number,223,units ,0,v87225440,2.3.2.2,8910,,,,0
2012,Newfoundland and Labrador,2016A000210,Mobility,15 to 64 years,Females,Number,223,units ,0,v87225441,2.3.2.3,11490,,,,0
2012,Newfoundland and Labrador,2016A000210,Mobility,15 to 24 years,Both sexes,Number,223,units ,0,v87225442,2.3.3.1,920,E,,,0
2012,Newfoundland and Labrador,2016A000210,Mobility,15 to 24 years,Males,Number,223,units ,0,v87225443,2.3.3.2,390,E,,,0
2012,Newfoundland and Labrador,2016A000210,Mobility,15 to 24 years,Females,Number,223,units ,0,v87225444,2.3.3.3,530,E,,,0
2012,Newfoundland and Labrador,2016A000210,Mobility,25 to 44 years,Both sexes,Number,223,units ,0,v87225445,2.3.4.1,3820,,,,0
2012,Newfoundland and Labrador,2016A000210,Mobility,25 to 44 years,Males,Number,223,units ,0,v87225446,2.3.4.2,1610,E,,,0
2012,Newfoundland and Labrador,2016A000210,Mobility,25 to 44 years,Females,Number,223,units ,0,v87225447,2.3.4.3,2210,,,,0
2012,Newfoundland and Labrador,2016A000210,Mobility,45 to 64 years,Both sexes,Number,223,units ,0,v87225448,2.3.5.1,15660,,,,0
2012,Newfoundland and Labrador,2016A000210,Mobility,45 to 64 years,Males,Number,223,units ,0,v87225449,2.3.5.2,6920,,,,0
2012,Newfoundland and Labrador,2016A000210,Mobility,45 to 64 years,Females,Number,223,units ,0,v87225450,2.3.5.3,8740,,,,0
2012,Newfoundland and Labrador,2016A000210,Mobility,65 years and over,Both sexes,Number,223,units ,0,v87225451,2.3.6.1,13360,,,,0
2012,Newfoundland and Labrador,2016A000210,Mobility,65 years and over,Males,Number,223,units ,0,v87225452,2.3.6.2,5250,,,,0
2012,Newfoundland and Labrador,2016A000210,Mobility,65 years and over,Females,Number,223,units ,0,v87225453,2.3.6.3,8100,,,,0
2012,Newfoundland and Labrador,2016A000210,Mobility,65 to 74 years,Both sexes,Number,223,units ,0,v87225454,2.3.7.1,6640,,,,0
2012,Newfoundland and Labrador,2016A000210,Mobility,65 to 74 years,Males,Number,223,units ,0,v87225455,2.3.7.2,3040,E,,,0
2012,Newfoundland and Labrador,2016A000210,Mobility,65 to 74 years,Females,Number,223,units ,0,v87225456,2.3.7.3,3600,,,,0
2012,Newfoundland and Labrador,2016A000210,Mobility,75 years and over,Both sexes,Number,223,units ,0,v87225457,2.3.8.1,6710,,,,0
2012,Newfoundland and Labrador,2016A000210,Mobility,75 years and over,Males,Number,223,units ,0,v87225458,2.3.8.2,2210,,,,0
2012,Newfoundland and Labrador,2016A000210,Mobility,75 years and over,Females,Number,223,units ,0,v87225459,2.3.8.3,4500,,,,0
2012,Newfoundland and Labrador,2016A000210,Flexibility,"Total,15 years and over",Both sexes,Number,223,units ,0,v87225460,2.4.1.1,34010,,,,0
2012,Newfoundland and Labrador,2016A000210,Flexibility,"Total,15 years and over",Males,Number,223,units ,0,v87225461,2.4.1.2,14290,,,,0
2012,Newfoundland and Labrador,2016A000210,Flexibility,"Total,15 years and over",Females,Number,223,units ,0,v87225462,2.4.1.3,19710,,,,0
2012,Newfoundland and Labrador,2016A000210,Flexibility,15 to 64 years,Both sexes,Number,223,units ,0,v87225463,2.4.2.1,22180,,,,0
2012,Newfoundland and Labrador,2016A000210,Flexibility,15 to 64 years,Males,Number,223,units ,0,v87225464,2.4.2.2,9350,,,,0
2012,Newfoundland and Labrador,2016A000210,Flexibility,15 to 64 years,Females,Number,223,units ,0,v87225465,2.4.2.3,12830,,,,0
2012,Newfoundland and Labrador,2016A000210,Flexibility,15 to 24 years,Both sexes,Number,223,units ,0,v87225466,2.4.3.1,820,E,,,0
2012,Newfoundland and Labrador,2016A000210,Flexibility,15 to 24 years,Males,Number,223,units ,0,v87225467,2.4.3.2,320,E,,,0
2012,Newfoundland and Labrador,2016A000210,Flexibility,15 to 24 years,Females,Number,223,units ,0,v87225468,2.4.3.3,500,E,,,0
2012,Newfoundland and Labrador,2016A000210,Flexibility,25 to 44 years,Both sexes,Number,223,units ,0,v87225469,2.4.4.1,4380,,,,0
2012,Newfoundland and Labrador,2016A000210,Flexibility,25 to 44 years,Males,Number,223,units ,0,v87225470,2.4.4.2,1850,,,,0
2012,Newfoundland and Labrador,2016A000210,Flexibility,25 to 44 years,Females,Number,223,units ,0,v87225471,2.4.4.3,2540,,,,0
2012,Newfoundland and Labrador,2016A000210,Flexibility,45 to 64 years,Both sexes,Number,223,units ,0,v87225472,2.4.5.1,16980,,,,0
2012,Newfoundland and Labrador,2016A000210,Flexibility,45 to 64 years,Males,Number,223,units ,0,v87225473,2.4.5.2,7190,,,,0
2012,Newfoundland and Labrador,2016A000210,Flexibility,45 to 64 years,Females,Number,223,units ,0,v87225474,2.4.5.3,9790,,,,0
2012,Newfoundland and Labrador,2016A000210,Flexibility,65 years and over,Both sexes,Number,223,units ,0,v87225475,2.4.6.1,11820,,,,0
2012,Newfoundland and Labrador,2016A000210,Flexibility,65 years and over,Males,Number,223,units ,0,v87225476,2.4.6.2,4940,,,,0
2012,Newfoundland and Labrador,2016A000210,Flexibility,65 years and over,Females,Number,223,units ,0,v87225477,2.4.6.3,6890,,,,0
2012,Newfoundland and Labrador,2016A000210,Flexibility,65 to 74 years,Both sexes,Number,223,units ,0,v87225478,2.4.7.1,5420,,,,0
2012,Newfoundland and Labrador,2016A000210,Flexibility,65 to 74 years,Males,Number,223,units ,0,v87225479,2.4.7.2,2810,E,,,0
2012,Newfoundland and Labrador,2016A000210,Flexibility,65 to 74 years,Females,Number,223,units ,0,v87225480,2.4.7.3,2610,,,,0
2012,Newfoundland and Labrador,2016A000210,Flexibility,75 years and over,Both sexes,Number,223,units ,0,v87225481,2.4.8.1,6400,,,,0
2012,Newfoundland and Labrador,2016A000210,Flexibility,75 years and over,Males,Number,223,units ,0,v87225482,2.4.8.2,2130,,,,0
2012,Newfoundland and Labrador,2016A000210,Flexibility,75 years and over,Females,Number,223,units ,0,v87225483,2.4.8.3,4280,,,,0
2012,Newfoundland and Labrador,2016A000210,Dexterity,"Total,15 years and over",Both sexes,Number,223,units ,0,v87225484,2.5.1.1,16790,,,,0
2012,Newfoundland and Labrador,2016A000210,Dexterity,"Total,15 years and over",Males,Number,223,units ,0,v87225485,2.5.1.2,6460,,,,0
2012,Newfoundland and Labrador,2016A000210,Dexterity,"Total,15 years and over",Females,Number,223,units ,0,v87225486,2.5.1.3,10330,,,,0
2012,Newfoundland and Labrador,2016A000210,Dexterity,15 to 64 years,Both sexes,Number,223,units ,0,v87225487,2.5.2.1,10640,,,,0
2012,Newfoundland and Labrador,2016A000210,Dexterity,15 to 64 years,Males,Number,223,units ,0,v87225488,2.5.2.2,4850,,,,0
2012,Newfoundland and Labrador,2016A000210,Dexterity,15 to 64 years,Females,Number,223,units ,0,v87225489,2.5.2.3,5790,,,,0
2012,Newfoundland and Labrador,2016A000210,Dexterity,15 to 24 years,Both sexes,Number,223,units ,0,v87225490,2.5.3.1,400,E,,,0
2012,Newfoundland and Labrador,2016A000210,Dexterity,15 to 24 years,Males,Number,223,units ,0,v87225491,2.5.3.2,150,E,,,0
2012,Newfoundland and Labrador,2016A000210,Dexterity,15 to 24 years,Females,Number,223,units ,0,v87225492,2.5.3.3,,F,,,0
2012,Newfoundland and Labrador,2016A000210,Dexterity,25 to 44 years,Both sexes,Number,223,units ,0,v87225493,2.5.4.1,2180,,,,0
2012,Newfoundland and Labrador,2016A000210,Dexterity,25 to 44 years,Males,Number,223,units ,0,v87225494,2.5.4.2,1030,E,,,0
2012,Newfoundland and Labrador,2016A000210,Dexterity,25 to 44 years,Females,Number,223,units ,0,v87225495,2.5.4.3,1150,E,,,0
2012,Newfoundland and Labrador,2016A000210,Dexterity,45 to 64 years,Both sexes,Number,223,units ,0,v87225496,2.5.5.1,8060,,,,0
2012,Newfoundland and Labrador,2016A000210,Dexterity,45 to 64 years,Males,Number,223,units ,0,v87225497,2.5.5.2,3670,E,,,0
2012,Newfoundland and Labrador,2016A000210,Dexterity,45 to 64 years,Females,Number,223,units ,0,v87225498,2.5.5.3,4390,,,,0
2012,Newfoundland and Labrador,2016A000210,Dexterity,65 years and over,Both sexes,Number,223,units ,0,v87225499,2.5.6.1,6150,,,,0
2012,Newfoundland and Labrador,2016A000210,Dexterity,65 years and over,Males,Number,223,units ,0,v87225500,2.5.6.2,1610,E,,,0
2012,Newfoundland and Labrador,2016A000210,Dexterity,65 years and over,Females,Number,223,units ,0,v87225501,2.5.6.3,4540,,,,0
